local-fog-node3-1,8.02%,1.53%,2.39GB / 2.39GB
local-fog_client_run_238cb0a607ec,22.51%,7.60%,14.4GB / 14.4GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.33%,0.49%,288MB / 288MB
local-fog-node1-1,36.23%,6.04%,11.7GB / 11.7GB
local-fog-node3-1,8.02%,1.53%,2.39GB / 2.39GB
local-fog_client_run_238cb0a607ec,22.51%,7.60%,14.4GB / 14.4GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.37%,0.49%,290MB / 290MB
local-fog-node1-1,15.09%,6.04%,11.7GB / 11.7GB
local-fog-node3-1,3.62%,1.53%,2.4GB / 2.4GB
local-fog_client_run_238cb0a607ec,21.68%,7.60%,14.4GB / 14.4GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.37%,0.49%,290MB / 290MB
local-fog-node1-1,15.09%,6.04%,11.7GB / 11.7GB
local-fog-node3-1,3.62%,1.53%,2.4GB / 2.4GB
local-fog_client_run_238cb0a607ec,21.68%,7.60%,14.4GB / 14.4GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.36%,0.49%,290MB / 290MB
local-fog-node1-1,18.33%,6.04%,11.8GB / 11.8GB
local-fog-node3-1,0.34%,1.53%,2.4GB / 2.4GB
local-fog_client_run_238cb0a607ec,20.87%,7.60%,14.5GB / 14.5GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.36%,0.49%,290MB / 290MB
local-fog-node1-1,18.33%,6.04%,11.8GB / 11.8GB
local-fog-node3-1,0.34%,1.53%,2.4GB / 2.4GB
local-fog_client_run_238cb0a607ec,20.87%,7.60%,14.5GB / 14.5GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.33%,0.49%,290MB / 290MB
local-fog-node1-1,16.85%,6.04%,11.8GB / 11.8GB
local-fog-node3-1,1.90%,1.53%,2.4GB / 2.4GB
local-fog_client_run_238cb0a607ec,21.95%,7.70%,14.5GB / 14.5GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.33%,0.49%,290MB / 290MB
local-fog-node1-1,16.85%,6.04%,11.8GB / 11.8GB
local-fog-node3-1,1.90%,1.53%,2.4GB / 2.4GB
local-fog_client_run_238cb0a607ec,21.95%,7.70%,14.5GB / 14.5GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.36%,0.49%,290MB / 290MB
local-fog-node1-1,19.57%,6.05%,11.8GB / 11.8GB
local-fog-node3-1,0.37%,1.53%,2.4GB / 2.4GB
local-fog_client_run_238cb0a607ec,56.97%,7.83%,14.6GB / 14.6GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.36%,0.49%,290MB / 290MB
local-fog-node1-1,19.57%,6.05%,11.8GB / 11.8GB
local-fog-node3-1,0.37%,1.53%,2.4GB / 2.4GB
local-fog_client_run_238cb0a607ec,56.97%,7.83%,14.6GB / 14.6GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.32%,0.49%,290MB / 290MB
local-fog-node1-1,38.90%,6.15%,11.9GB / 11.9GB
local-fog-node3-1,1.06%,1.53%,2.4GB / 2.4GB
local-fog_client_run_238cb0a607ec,21.50%,7.83%,14.6GB / 14.6GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.32%,0.49%,290MB / 290MB
local-fog-node1-1,38.90%,6.15%,11.9GB / 11.9GB
local-fog-node3-1,1.06%,1.53%,2.4GB / 2.4GB
local-fog_client_run_238cb0a607ec,21.50%,7.83%,14.6GB / 14.6GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.55%,0.49%,290MB / 290MB
local-fog-node1-1,15.36%,6.15%,11.9GB / 11.9GB
local-fog-node3-1,3.56%,1.53%,2.41GB / 2.41GB
local-fog_client_run_238cb0a607ec,20.51%,7.83%,14.7GB / 14.7GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.55%,0.49%,290MB / 290MB
local-fog-node1-1,15.36%,6.15%,11.9GB / 11.9GB
local-fog-node3-1,3.56%,1.53%,2.41GB / 2.41GB
local-fog_client_run_238cb0a607ec,20.51%,7.83%,14.7GB / 14.7GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.34%,0.49%,290MB / 290MB
local-fog-node1-1,16.29%,6.15%,12GB / 12GB
local-fog-node3-1,2.68%,1.53%,2.41GB / 2.41GB
local-fog_client_run_238cb0a607ec,20.82%,7.83%,14.7GB / 14.7GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.34%,0.49%,290MB / 290MB
local-fog-node1-1,16.29%,6.15%,12GB / 12GB
local-fog-node3-1,2.68%,1.53%,2.41GB / 2.41GB
local-fog_client_run_238cb0a607ec,20.82%,7.83%,14.7GB / 14.7GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.36%,0.49%,290MB / 290MB
local-fog-node1-1,18.15%,6.16%,12GB / 12GB
local-fog-node3-1,1.18%,1.53%,2.42GB / 2.42GB
local-fog_client_run_238cb0a607ec,22.01%,7.83%,14.7GB / 14.7GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.36%,0.49%,290MB / 290MB
local-fog-node1-1,18.15%,6.16%,12GB / 12GB
local-fog-node3-1,1.18%,1.53%,2.42GB / 2.42GB
local-fog_client_run_238cb0a607ec,22.01%,7.83%,14.7GB / 14.7GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.11%,0.49%,291MB / 292MB
local-fog-node1-1,15.89%,6.15%,12.1GB / 12GB
local-fog-node3-1,2.87%,1.53%,2.42GB / 2.42GB
local-fog_client_run_238cb0a607ec,21.04%,7.83%,14.8GB / 14.8GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.11%,0.49%,291MB / 292MB
local-fog-node1-1,15.89%,6.15%,12.1GB / 12GB
local-fog-node3-1,2.87%,1.53%,2.42GB / 2.42GB
local-fog_client_run_238cb0a607ec,21.04%,7.83%,14.8GB / 14.8GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,3.68%,0.50%,297MB / 298MB
local-fog-node1-1,14.06%,6.15%,12.1GB / 12.1GB
local-fog-node3-1,2.49%,1.53%,2.43GB / 2.43GB
local-fog_client_run_238cb0a607ec,20.76%,7.83%,14.8GB / 14.8GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,3.68%,0.50%,297MB / 298MB
local-fog-node1-1,14.06%,6.15%,12.1GB / 12.1GB
local-fog-node3-1,2.49%,1.53%,2.43GB / 2.43GB
local-fog_client_run_238cb0a607ec,20.76%,7.83%,14.8GB / 14.8GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.56%,0.50%,297MB / 298MB
local-fog-node1-1,31.77%,6.26%,12.1GB / 12.1GB
local-fog-node3-1,13.91%,1.54%,2.45GB / 2.45GB
local-fog_client_run_238cb0a607ec,49.85%,7.96%,14.9GB / 14.9GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.56%,0.50%,297MB / 298MB
local-fog-node1-1,31.77%,6.26%,12.1GB / 12.1GB
local-fog-node3-1,13.91%,1.54%,2.45GB / 2.45GB
local-fog_client_run_238cb0a607ec,49.85%,7.96%,14.9GB / 14.9GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,2.11%,0.52%,301MB / 302MB
local-fog-node1-1,13.70%,6.26%,12.1GB / 12.1GB
local-fog-node3-1,5.19%,1.54%,2.46GB / 2.46GB
local-fog_client_run_238cb0a607ec,28.72%,7.96%,14.9GB / 14.9GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,2.11%,0.52%,301MB / 302MB
local-fog-node1-1,13.70%,6.26%,12.1GB / 12.1GB
local-fog-node3-1,5.19%,1.54%,2.46GB / 2.46GB
local-fog_client_run_238cb0a607ec,28.72%,7.96%,14.9GB / 14.9GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.34%,0.52%,301MB / 302MB
local-fog-node1-1,16.91%,6.26%,12.2GB / 12.2GB
local-fog-node3-1,1.89%,1.54%,2.46GB / 2.46GB
local-fog_client_run_238cb0a607ec,21.07%,7.96%,15GB / 15GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.34%,0.52%,301MB / 302MB
local-fog-node1-1,16.91%,6.26%,12.2GB / 12.2GB
local-fog-node3-1,1.89%,1.54%,2.46GB / 2.46GB
local-fog_client_run_238cb0a607ec,21.07%,7.96%,15GB / 15GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.34%,0.52%,301MB / 302MB
local-fog-node1-1,18.22%,6.26%,12.2GB / 12.2GB
local-fog-node3-1,0.37%,1.54%,2.46GB / 2.46GB
local-fog_client_run_238cb0a607ec,20.59%,7.96%,15GB / 15GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.34%,0.52%,301MB / 302MB
local-fog-node1-1,18.22%,6.26%,12.2GB / 12.2GB
local-fog-node3-1,0.37%,1.54%,2.46GB / 2.46GB
local-fog_client_run_238cb0a607ec,20.59%,7.96%,15GB / 15GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,3.38%,0.54%,305MB / 305MB
local-fog-node1-1,17.61%,6.26%,12.3GB / 12.3GB
local-fog-node3-1,1.13%,1.54%,2.47GB / 2.47GB
local-fog_client_run_238cb0a607ec,22.13%,7.96%,15.1GB / 15.1GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,3.38%,0.54%,305MB / 305MB
local-fog-node1-1,17.61%,6.26%,12.3GB / 12.3GB
local-fog-node3-1,1.13%,1.54%,2.47GB / 2.47GB
local-fog_client_run_238cb0a607ec,22.13%,7.96%,15.1GB / 15.1GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.58%,0.54%,305MB / 305MB
local-fog-node1-1,13.75%,6.26%,12.3GB / 12.3GB
local-fog-node3-1,6.98%,1.57%,2.48GB / 2.48GB
local-fog_client_run_238cb0a607ec,22.25%,7.96%,15.1GB / 15.1GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.58%,0.54%,305MB / 305MB
local-fog-node1-1,13.75%,6.26%,12.3GB / 12.3GB
local-fog-node3-1,6.98%,1.57%,2.48GB / 2.48GB
local-fog_client_run_238cb0a607ec,22.25%,7.96%,15.1GB / 15.1GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.07%,0.54%,307MB / 307MB
local-fog-node1-1,35.65%,6.38%,12.3GB / 12.3GB
local-fog-node3-1,9.00%,1.58%,2.49GB / 2.49GB
local-fog_client_run_238cb0a607ec,21.14%,7.96%,15.2GB / 15.2GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.07%,0.54%,307MB / 307MB
local-fog-node1-1,35.65%,6.38%,12.3GB / 12.3GB
local-fog-node3-1,9.00%,1.58%,2.49GB / 2.49GB
local-fog_client_run_238cb0a607ec,21.14%,7.96%,15.2GB / 15.2GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.33%,0.54%,307MB / 307MB
local-fog-node1-1,16.29%,6.38%,12.4GB / 12.4GB
local-fog-node3-1,2.61%,1.57%,2.5GB / 2.5GB
local-fog_client_run_238cb0a607ec,20.78%,7.96%,15.2GB / 15.2GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.33%,0.54%,307MB / 307MB
local-fog-node1-1,16.29%,6.38%,12.4GB / 12.4GB
local-fog-node3-1,2.61%,1.57%,2.5GB / 2.5GB
local-fog_client_run_238cb0a607ec,20.78%,7.96%,15.2GB / 15.2GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.16%,0.54%,309MB / 309MB
local-fog-node1-1,17.58%,6.38%,12.4GB / 12.4GB
local-fog-node3-1,2.61%,1.57%,2.5GB / 2.5GB
local-fog_client_run_238cb0a607ec,23.02%,8.15%,15.2GB / 15.2GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.16%,0.54%,309MB / 309MB
local-fog-node1-1,17.58%,6.38%,12.4GB / 12.4GB
local-fog-node3-1,0.35%,1.57%,2.5GB / 2.5GB
local-fog_client_run_238cb0a607ec,23.02%,8.15%,15.2GB / 15.2GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.16%,0.54%,309MB / 309MB
local-fog-node1-1,17.58%,6.38%,12.4GB / 12.4GB
local-fog-node3-1,0.35%,1.57%,2.5GB / 2.5GB
local-fog_client_run_238cb0a607ec,23.02%,8.15%,15.2GB / 15.2GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,2.29%,0.52%,310MB / 311MB
local-fog-node1-1,15.63%,6.38%,12.5GB / 12.5GB
local-fog-node3-1,3.50%,1.58%,2.5GB / 2.5GB
local-fog_client_run_238cb0a607ec,57.29%,8.22%,15.3GB / 15.3GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,2.29%,0.52%,310MB / 311MB
local-fog-node1-1,15.63%,6.38%,12.5GB / 12.5GB
local-fog-node3-1,3.50%,1.58%,2.5GB / 2.5GB
local-fog_client_run_238cb0a607ec,57.29%,8.22%,15.3GB / 15.3GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.41%,0.52%,310MB / 311MB
local-fog-node1-1,15.47%,6.38%,12.5GB / 12.5GB
local-fog-node3-1,3.65%,1.58%,2.51GB / 2.51GB
local-fog_client_run_238cb0a607ec,21.01%,8.21%,15.3GB / 15.3GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.41%,0.52%,310MB / 311MB
local-fog-node1-1,15.47%,6.38%,12.5GB / 12.5GB
local-fog-node3-1,3.65%,1.58%,2.51GB / 2.51GB
local-fog_client_run_238cb0a607ec,21.01%,8.21%,15.3GB / 15.3GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.35%,0.52%,310MB / 311MB
local-fog-node1-1,16.33%,6.38%,12.5GB / 12.5GB
local-fog-node3-1,2.67%,1.58%,2.52GB / 2.52GB
local-fog_client_run_238cb0a607ec,21.32%,8.22%,15.4GB / 15.4GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.35%,0.52%,310MB / 311MB
local-fog-node1-1,16.33%,6.38%,12.5GB / 12.5GB
local-fog-node3-1,2.67%,1.58%,2.52GB / 2.52GB
local-fog_client_run_238cb0a607ec,21.32%,8.22%,15.4GB / 15.4GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.11%,0.52%,312MB / 313MB
local-fog-node1-1,39.15%,6.48%,12.6GB / 12.6GB
local-fog-node3-1,1.07%,1.58%,2.52GB / 2.52GB
local-fog_client_run_238cb0a607ec,21.55%,8.22%,15.4GB / 15.4GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.11%,0.52%,312MB / 313MB
local-fog-node1-1,39.15%,6.48%,12.6GB / 12.6GB
local-fog-node3-1,1.07%,1.58%,2.52GB / 2.52GB
local-fog_client_run_238cb0a607ec,21.55%,8.22%,15.4GB / 15.4GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.36%,0.52%,312MB / 313MB
local-fog-node1-1,14.24%,6.48%,12.6GB / 12.6GB
local-fog-node3-1,9.92%,1.60%,2.53GB / 2.53GB
local-fog_client_run_238cb0a607ec,22.03%,8.22%,15.5GB / 15.5GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.36%,0.52%,312MB / 313MB
local-fog-node1-1,14.24%,6.48%,12.6GB / 12.6GB
local-fog-node3-1,9.92%,1.60%,2.53GB / 2.53GB
local-fog_client_run_238cb0a607ec,22.03%,8.22%,15.5GB / 15.5GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.56%,0.52%,312MB / 313MB
local-fog-node1-1,13.20%,6.48%,12.6GB / 12.6GB
local-fog-node3-1,7.15%,1.60%,2.55GB / 2.55GB
local-fog_client_run_238cb0a607ec,21.51%,8.22%,15.5GB / 15.5GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.56%,0.52%,312MB / 313MB
local-fog-node1-1,13.20%,6.48%,12.6GB / 12.6GB
local-fog-node3-1,7.15%,1.60%,2.55GB / 2.55GB
local-fog_client_run_238cb0a607ec,21.51%,8.22%,15.5GB / 15.5GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.34%,0.52%,312MB / 313MB
local-fog-node1-1,14.11%,6.48%,12.7GB / 12.7GB
local-fog-node3-1,5.09%,1.60%,2.56GB / 2.56GB
local-fog_client_run_238cb0a607ec,21.26%,8.22%,15.6GB / 15.6GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.34%,0.52%,312MB / 313MB
local-fog-node1-1,14.11%,6.48%,12.7GB / 12.7GB
local-fog-node3-1,5.09%,1.60%,2.56GB / 2.56GB
local-fog_client_run_238cb0a607ec,21.26%,8.22%,15.6GB / 15.6GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.10%,0.52%,314MB / 315MB
local-fog-node1-1,14.82%,6.48%,12.7GB / 12.7GB
local-fog-node3-1,3.48%,1.60%,2.56GB / 2.56GB
local-fog_client_run_238cb0a607ec,21.99%,8.22%,15.6GB / 15.6GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.10%,0.52%,314MB / 315MB
local-fog-node1-1,14.82%,6.48%,12.7GB / 12.7GB
local-fog-node3-1,3.48%,1.60%,2.56GB / 2.56GB
local-fog_client_run_238cb0a607ec,21.99%,8.22%,15.6GB / 15.6GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.35%,0.52%,314MB / 315MB
local-fog-node1-1,13.99%,6.48%,12.7GB / 12.7GB
local-fog-node3-1,5.67%,1.60%,2.58GB / 2.58GB
local-fog_client_run_238cb0a607ec,58.21%,8.34%,15.7GB / 15.7GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.35%,0.52%,314MB / 315MB
local-fog-node1-1,13.99%,6.48%,12.7GB / 12.7GB
local-fog-node3-1,5.67%,1.60%,2.58GB / 2.58GB
local-fog_client_run_238cb0a607ec,58.21%,8.34%,15.7GB / 15.7GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.33%,0.52%,314MB / 315MB
local-fog-node1-1,16.53%,6.48%,12.8GB / 12.8GB
local-fog-node3-1,7.49%,1.61%,2.58GB / 2.58GB
local-fog_client_run_238cb0a607ec,21.08%,8.34%,15.7GB / 15.7GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.33%,0.52%,314MB / 315MB
local-fog-node1-1,16.53%,6.48%,12.8GB / 12.8GB
local-fog-node3-1,7.49%,1.61%,2.58GB / 2.58GB
local-fog_client_run_238cb0a607ec,21.08%,8.34%,15.7GB / 15.7GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,4.19%,0.53%,320MB / 321MB
local-fog-node1-1,35.11%,6.60%,12.8GB / 12.8GB
local-fog-node3-1,4.45%,1.61%,2.59GB / 2.59GB
local-fog_client_run_238cb0a607ec,21.94%,8.34%,15.8GB / 15.8GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,4.19%,0.53%,320MB / 321MB
local-fog-node1-1,35.11%,6.60%,12.8GB / 12.8GB
local-fog-node3-1,4.45%,1.61%,2.59GB / 2.59GB
local-fog_client_run_238cb0a607ec,21.94%,8.34%,15.8GB / 15.8GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.13%,0.53%,322MB / 323MB
local-fog-node1-1,17.77%,6.60%,12.9GB / 12.9GB
local-fog-node3-1,0.39%,1.61%,2.59GB / 2.59GB
local-fog_client_run_238cb0a607ec,21.42%,8.34%,15.8GB / 15.8GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,1.13%,0.53%,322MB / 323MB
local-fog-node1-1,17.77%,6.60%,12.9GB / 12.9GB
local-fog-node3-1,0.39%,1.61%,2.59GB / 2.59GB
local-fog_client_run_238cb0a607ec,21.42%,8.34%,15.8GB / 15.8GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.35%,0.53%,322MB / 323MB
local-fog-node1-1,16.12%,6.60%,12.9GB / 12.9GB
local-fog-node3-1,2.84%,1.61%,2.6GB / 2.6GB
local-fog_client_run_238cb0a607ec,22.50%,8.34%,15.9GB / 15.9GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.35%,0.53%,322MB / 323MB
local-fog-node1-1,16.12%,6.60%,12.9GB / 12.9GB
local-fog-node3-1,2.84%,1.61%,2.6GB / 2.6GB
local-fog_client_run_238cb0a607ec,22.50%,8.34%,15.9GB / 15.9GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.34%,0.53%,322MB / 323MB
local-fog-node1-1,16.51%,6.60%,12.9GB / 12.9GB
local-fog-node3-1,3.42%,1.61%,2.61GB / 2.61GB
local-fog_client_run_238cb0a607ec,21.90%,8.34%,15.9GB / 15.9GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.34%,0.53%,322MB / 323MB
local-fog-node1-1,16.51%,6.60%,12.9GB / 12.9GB
local-fog-node3-1,3.42%,1.61%,2.61GB / 2.61GB
local-fog_client_run_238cb0a607ec,21.90%,8.34%,15.9GB / 15.9GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.33%,0.53%,322MB / 323MB
local-fog-node1-1,15.64%,6.60%,13GB / 13GB
local-fog-node3-1,3.46%,1.61%,2.61GB / 2.61GB
local-fog_client_run_238cb0a607ec,21.64%,8.34%,15.9GB / 15.9GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.33%,0.53%,322MB / 323MB
local-fog-node1-1,15.64%,6.60%,13GB / 13GB
local-fog-node3-1,3.46%,1.61%,2.61GB / 2.61GB
local-fog_client_run_238cb0a607ec,21.64%,8.34%,15.9GB / 15.9GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.58%,0.53%,322MB / 323MB
local-fog-node1-1,16.91%,6.60%,13GB / 13GB
local-fog-node3-1,2.12%,1.61%,2.62GB / 2.62GB
local-fog_client_run_238cb0a607ec,21.10%,8.34%,16GB / 16GB
local-fog-cloud-1,0.00%,0.27%,29.2MB / 28.6MB
local-fog-node2-1,0.58%,0.53%,322MB / 323MB
local-fog-node1-1,16.91%,6.60%,13GB / 13GB
local-fog-node3-1,2.12%,1.61%,2.62GB / 2.62GB
local-fog_client_run_238cb0a607ec,21.10%,8.34%,16GB / 16GB
local-fog-cloud-1,0.00%,0.27%,29.3MB / 28.6MB
local-fog-node2-1,1.11%,0.53%,324MB / 325MB
local-fog-node1-1,35.54%,6.73%,13.1GB / 13GB
local-fog-node3-1,12.20%,1.65%,2.63GB / 2.63GB
local-fog_client_run_238cb0a607ec,61.04%,8.59%,16GB / 16GB
local-fog-cloud-1,0.00%,0.27%,29.3MB / 28.6MB
local-fog-node2-1,1.11%,0.53%,324MB / 325MB
local-fog-node1-1,35.54%,6.73%,13.1GB / 13GB
local-fog-node3-1,12.20%,1.65%,2.63GB / 2.63GB
local-fog_client_run_238cb0a607ec,61.04%,8.59%,16GB / 16GB
local-fog-cloud-1,0.00%,0.27%,29.3MB / 28.6MB
local-fog-node2-1,0.35%,0.53%,324MB / 325MB
local-fog-node1-1,17.02%,6.73%,13.1GB / 13.1GB
local-fog-node3-1,1.88%,1.65%,2.64GB / 2.64GB
local-fog_client_run_238cb0a607ec,21.87%,8.60%,16.1GB / 16.1GB
local-fog-cloud-1,0.00%,0.27%,29.3MB / 28.6MB
local-fog-node2-1,0.35%,0.53%,324MB / 325MB
local-fog-node1-1,17.02%,6.73%,13.1GB / 13.1GB
local-fog-node3-1,1.88%,1.65%,2.64GB / 2.64GB
local-fog_client_run_238cb0a607ec,21.87%,8.60%,16.1GB / 16.1GB
local-fog-cloud-1,0.00%,0.27%,29.3MB / 28.6MB
local-fog-node2-1,0.34%,0.53%,324MB / 325MB
local-fog-node1-1,18.48%,6.73%,13.1GB / 13.1GB
local-fog-node3-1,0.34%,1.65%,2.64GB / 2.64GB
local-fog_client_run_238cb0a607ec,21.60%,8.60%,16.1GB / 16.1GB
local-fog-cloud-1,0.00%,0.27%,29.3MB / 28.6MB
local-fog-node2-1,0.34%,0.53%,324MB / 325MB
local-fog-node1-1,18.48%,6.73%,13.1GB / 13.1GB
local-fog-node3-1,0.34%,1.65%,2.64GB / 2.64GB
local-fog_client_run_238cb0a607ec,21.60%,8.60%,16.1GB / 16.1GB
local-fog-cloud-1,0.00%,0.27%,29.3MB / 28.6MB
local-fog-node2-1,0.33%,0.53%,324MB / 325MB
local-fog-node1-1,14.55%,6.73%,13.2GB / 13.2GB
local-fog-node3-1,4.10%,1.65%,2.65GB / 2.65GB
local-fog_client_run_238cb0a607ec,20.46%,8.60%,16.2GB / 16.2GB
local-fog-cloud-1,0.00%,0.27%,29.3MB / 28.6MB
local-fog-node2-1,0.33%,0.53%,324MB / 325MB
local-fog-node1-1,14.55%,6.73%,13.2GB / 13.2GB
local-fog-node3-1,4.10%,1.65%,2.65GB / 2.65GB
local-fog_client_run_238cb0a607ec,20.46%,8.60%,16.2GB / 16.2GB
local-fog-cloud-1,0.00%,0.27%,29.3MB / 28.6MB
local-fog-node2-1,0.59%,0.53%,324MB / 325MB
local-fog-node1-1,14.33%,6.73%,13.2GB / 13.2GB
local-fog-node3-1,5.15%,1.65%,2.66GB / 2.66GB
local-fog_client_run_238cb0a607ec,22.14%,8.60%,16.2GB / 16.2GB
local-fog-cloud-1,0.00%,0.27%,29.3MB / 28.6MB
local-fog-node2-1,0.59%,0.53%,324MB / 325MB
local-fog-node1-1,14.33%,6.73%,13.2GB / 13.2GB
local-fog-node3-1,5.15%,1.65%,2.66GB / 2.66GB
local-fog_client_run_238cb0a607ec,22.14%,8.60%,16.2GB / 16.2GB
local-fog-cloud-1,0.00%,0.27%,29.3MB / 28.6MB
